iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
212,0,0.020028,34.405586,0.273751,0.007799,34.687136,33.783798,6.675501,75.167123
213,0,0.021090,29.728717,0.217653,0.008172,29.954542,28.402643,1.724754,60.103606
214,0,0.014330,37.231660,0.215073,0.008093,37.454826,33.233870,4.899539,75.603456
215,0,0.022458,33.758686,0.233134,0.007179,33.998999,25.675580,15.719527,75.417382
216,0,0.023980,33.761127,0.228807,0.008355,33.998289,32.420080,8.720443,75.163455
217,0,0.024896,32.893349,0.212755,0.007859,33.113963,47.553561,9.061050,89.754091
218,0,0.147855,46.874634,0.291972,0.009598,47.176204,43.799912,14.716912,105.841633
219,0,0.023419,35.771295,0.270902,0.006932,36.049129,36.609275,1.655406,74.337736
220,0,0.015823,31.806168,0.197759,0.007508,32.011435,23.693322,4.742708,60.463941
221,0,0.016421,31.393342,0.209475,0.007962,31.610779,26.069052,1.163000,58.859916
222,0,0.009380,28.968970,0.198939,0.007925,29.175834,28.492047,1.698595,59.376376
223,0,0.011029,32.819070,0.203573,0.007748,33.030391,24.006879,3.081433,60.130331
224,0,0.016784,35.601556,0.208338,0.008349,35.818243,28.779999,11.250774,75.866487
225,0,0.028348,33.143016,0.289607,0.007901,33.440524,31.902356,9.239866,74.611820
226,0,0.022928,39.649155,0.259059,0.011865,39.920079,28.706991,6.800186,75.450831
227,0,0.039895,38.991552,0.268862,0.009223,39.269637,29.906464,4.928238,74.144916
228,0,0.020484,33.281840,0.213604,0.008259,33.503703,30.618985,11.020842,75.164670
229,0,0.021966,31.351534,0.221334,0.006771,31.579639,28.447923,1.185953,61.236103
230,0,0.013251,39.366317,0.235396,0.025342,39.627055,28.221242,6.946793,74.808878
231,0,0.022166,39.783194,1.195618,0.012739,40.991551,31.634207,2.131135,74.779588
232,0,0.011662,32.850382,0.222366,0.007873,33.080621,41.040959,1.378254,75.512012
233,0,0.010372,46.317508,0.250141,0.007829,46.575478,26.466704,1.626528,74.679611
234,0,0.011894,41.600194,0.204740,0.007041,41.811975,30.170794,2.632170,74.627436
235,0,0.011480,38.627585,0.201730,0.007878,38.837193,24.728274,10.888650,74.466313
236,0,0.048705,36.052806,0.243384,0.008069,36.304259,36.492929,2.067613,74.914408
237,0,0.023656,36.883430,0.236577,0.008007,37.128014,35.798089,2.034031,74.984414
238,0,0.009398,31.941583,0.207407,0.007645,32.156635,27.133464,16.619005,75.919134
239,0,0.022389,34.100007,0.225632,0.007953,34.333592,23.811402,0.613181,58.781206
240,0,0.008531,28.163963,0.202516,0.006907,28.373386,27.719865,4.634198,60.736591
241,0,0.016001,29.692893,0.262863,0.008088,29.963844,42.177183,2.186963,74.344691
242,0,0.019520,32.573794,0.260356,0.011662,32.845812,33.741015,9.718009,76.324937
243,0,0.023601,34.156477,0.214414,0.008174,34.379065,29.762383,11.236896,75.402510
244,0,0.023735,28.273840,0.234589,0.011204,28.519633,27.569129,2.951304,59.064488
245,0,0.020503,37.806291,0.222611,0.008864,38.037766,27.193890,10.096012,75.348846
246,0,0.031210,33.396744,0.315288,0.008697,33.720729,29.787799,12.145591,75.685932
247,0,0.021438,29.510657,0.219025,0.007014,29.736696,31.926097,13.256832,74.941697
248,0,0.037541,31.592093,0.244828,0.007655,31.844576,29.260570,12.929786,74.073264
249,0,0.022064,33.071584,0.196346,0.008311,33.276241,26.453018,16.033206,75.785104
250,0,0.022726,28.072620,0.190215,0.008215,28.271050,25.804119,4.701471,58.799880
251,0,0.020378,30.516327,0.204320,0.008103,30.728750,25.966220,3.839904,60.555949
252,0,0.021170,34.392674,0.222348,0.007825,34.622847,31.553630,9.757997,75.956504
253,0,0.025308,33.000295,0.240553,0.008094,33.248942,28.497691,13.754532,75.527004
254,0,0.024682,33.804025,0.364198,0.012248,34.180471,26.645356,13.844225,74.695345
255,0,0.020723,33.570240,0.222887,0.006888,33.800015,29.490704,12.612355,75.924486
256,0,0.022526,30.896077,0.452889,0.049148,31.398114,30.383241,13.683286,75.487728
257,0,0.020110,31.985153,0.313346,0.009008,32.307507,38.111689,4.763491,75.203413
258,0,0.023296,30.887569,0.203823,0.007215,31.098607,28.820528,15.682743,75.625774
259,0,0.025476,26.614052,0.215246,0.007644,26.836942,34.444251,13.730870,75.038184
260,0,0.022180,33.826597,0.203187,0.008022,34.037806,25.581532,15.614554,75.256762
261,0,0.022707,34.056443,0.222043,0.007621,34.286107,27.857544,11.821868,73.988877
262,0,0.022064,39.893775,0.588200,0.007866,40.489841,31.368215,3.330255,75.211239
263,0,0.019248,32.422220,0.215760,0.008890,32.646870,26.606698,16.834662,76.108146
264,0,0.023162,31.835927,0.235523,0.007682,32.079132,33.132321,8.776012,74.011216
265,0,0.024358,33.038584,0.223972,0.008360,33.270916,31.067408,11.012964,75.376568
266,0,0.021535,33.963347,0.320762,0.008600,34.292709,27.089388,14.772242,76.176700
267,0,0.019938,41.733742,0.404221,0.013657,42.151620,30.672396,1.098270,73.942771
268,0,0.014256,37.926707,0.261723,0.008333,38.196763,27.864067,10.813946,76.889841
269,0,0.023370,36.714155,0.258640,0.009203,36.981998,28.209269,9.724778,74.939962
270,0,0.026228,45.418214,0.306870,0.010004,45.735088,44.096056,15.879547,105.737550
271,0,0.022925,54.476353,0.285639,0.009532,54.771524,42.534226,7.453226,104.782734
272,0,0.037234,34.853059,0.188143,0.007941,35.049143,43.729421,11.655349,90.471688
273,0,0.026970,30.008650,0.195677,0.007908,30.212235,35.898791,7.897839,74.036589
274,0,0.023659,35.154752,0.213213,0.007785,35.375750,28.372906,11.951195,75.724090
275,0,0.017640,34.324641,0.187303,0.008098,34.520042,28.557175,12.667243,75.762752
276,0,0.029238,30.760242,0.186813,0.007003,30.954058,27.218034,0.586247,58.788340
277,0,0.007538,37.005139,0.220514,0.008027,37.233680,30.063214,9.006794,76.311847
278,0,0.021624,26.606318,0.186454,0.007826,26.800598,29.989198,2.690368,59.502573
279,0,0.011795,35.431406,0.231386,0.011340,35.674132,30.186809,9.793872,75.667587
280,0,0.024184,39.362491,0.216211,0.008635,39.587337,28.303871,8.709447,76.625330
281,0,0.014751,33.088738,0.268175,0.007601,33.364514,28.738242,12.731098,74.849176
282,0,0.018789,30.421143,0.187891,0.006957,30.615991,31.197857,13.717025,75.550306
283,0,0.022934,30.171666,0.298632,0.007326,30.477624,27.975312,0.817690,59.294547
284,0,0.012620,37.111115,0.210572,0.007031,37.328718,32.121721,6.054189,75.517777
285,0,0.023634,36.476481,0.244677,0.008244,36.729402,36.247710,2.103332,75.104837
286,0,0.013012,33.393278,0.261865,0.009083,33.664226,36.828319,4.075695,74.581757
287,0,0.018642,34.049579,0.214920,0.008507,34.273006,33.322107,7.755404,75.369798
288,0,0.022152,35.134622,0.231148,0.012681,35.378451,29.659527,10.775181,75.835991
289,0,0.021193,44.097210,0.202045,0.006426,44.305681,33.696475,11.945844,89.969962
290,0,0.025031,35.924092,0.308727,0.007353,36.240172,32.740382,6.391439,75.397716
291,0,0.021288,39.833465,0.195114,0.007632,40.036211,38.780035,11.840533,90.678785
292,0,0.026201,56.272321,0.226606,0.007821,56.506748,29.633652,4.731374,90.898497
293,0,0.025949,37.226909,0.218375,0.007766,37.453050,31.096924,5.807057,74.383623
294,0,0.019243,67.229414,0.232497,0.007864,67.469775,37.485552,0.709706,105.684894
295,0,0.011366,41.696196,0.346650,0.011125,42.053971,42.137960,6.144403,90.348369
296,0,0.024140,38.145074,0.219057,0.007501,38.371632,32.043516,4.840814,75.280609
297,0,0.027317,37.531682,0.260592,0.007448,37.799722,32.652481,3.809364,74.289591
298,0,0.026216,30.352462,0.203869,0.007875,30.564206,37.509762,7.514478,75.615500
299,0,0.051703,32.284394,0.211228,0.008093,32.503715,28.174487,14.677230,75.407769
300,0,0.022130,35.492924,0.220673,0.006938,35.720535,48.851977,4.690406,89.285545
301,0,0.020796,38.053991,0.194774,0.007300,38.256065,33.811640,3.656437,75.745713
302,0,0.024613,29.882583,0.211453,0.007170,30.101206,31.327659,13.872534,75.326644
303,0,0.020126,30.820562,0.238519,0.007472,31.066553,28.181455,16.340996,75.609669
