iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
161,0,0.028299,1.262681,0.102480,0.006648,1.371809,13.549823,16.650899,31.601184
162,0,0.024635,1.095001,0.091421,0.006972,1.193394,13.890677,15.663232,30.772218
163,0,0.041814,1.046971,0.102810,0.006899,1.156680,15.409187,15.608274,32.216257
164,0,0.020491,1.068332,0.086141,0.006755,1.161228,14.371951,15.632934,31.186979
165,0,0.023357,1.128226,0.079978,0.007232,1.215436,14.497685,15.656462,31.393358
166,0,0.023881,0.973235,0.103082,0.007947,1.084264,14.604985,15.697191,31.410695
167,0,0.027754,1.101584,0.140032,0.005618,1.247234,14.452718,15.656074,31.384142
168,0,0.033936,1.106002,0.093235,0.007155,1.206392,14.911005,15.664987,31.817332
169,0,0.025610,1.335071,0.148381,0.006818,1.490270,14.075000,15.604559,31.195790
170,0,0.023987,1.160850,0.117001,0.006881,1.284732,14.899046,15.631220,31.839306
171,0,0.021749,0.945129,0.080604,0.007600,1.033333,14.725353,15.711828,31.492517
172,0,0.024108,1.236409,0.096588,0.007070,1.340067,14.534042,15.608176,31.506734
173,0,0.021667,1.137211,0.079440,0.007692,1.224343,14.460252,15.658425,31.365183
174,0,0.022824,0.998102,0.086641,0.007021,1.091764,14.561945,16.737628,32.414687
175,0,0.024345,1.054757,0.081131,0.006949,1.142837,13.604202,16.639833,31.411551
176,0,0.021291,0.988069,0.085888,0.006411,1.080368,14.349756,15.654611,31.106437
177,0,0.036505,0.947558,0.081780,0.007716,1.037054,14.677749,15.731437,31.483087
178,0,0.024821,1.042384,0.143054,0.006925,1.192363,14.547689,0.555753,16.320885
179,0,0.011022,1.135657,0.109845,0.007217,1.252719,15.622640,15.567555,32.454323
180,0,0.024592,1.222153,0.088313,0.007276,1.317742,14.557044,15.705644,31.605457
181,0,0.026914,1.257312,0.089328,0.007694,1.354334,14.572019,15.621755,31.575328
182,0,0.028477,1.051736,0.086587,0.006956,1.145279,14.812661,15.575955,31.562656
183,0,0.037692,1.339825,0.100321,0.007291,1.447437,13.822597,15.654933,30.962955
184,0,0.026144,1.119880,0.098981,0.007768,1.226629,15.005705,15.659736,31.918520
185,0,0.023675,1.476385,0.093192,0.007268,1.576845,14.232429,15.616186,31.449480
186,0,0.021503,0.964113,0.085339,0.007190,1.056642,14.569593,14.671081,30.319299
187,0,0.020581,1.178405,0.097459,0.006299,1.282163,14.660288,15.675738,31.639088
188,0,0.025211,1.266211,0.166850,0.006569,1.439630,14.488488,15.659903,31.613672
189,0,0.020517,1.245270,0.094476,0.006928,1.346674,14.774355,15.756698,31.898714
190,0,0.028518,1.503570,0.117008,0.006886,1.627464,14.361795,15.689810,31.707966
191,0,0.024714,1.499816,0.228719,0.006324,1.734859,14.171892,15.734729,31.666576
192,0,0.027803,1.235347,0.092818,0.006746,1.334911,14.735012,15.742265,31.840382
193,0,0.024577,1.146813,0.121006,0.006299,1.274118,13.734521,15.735799,30.769370
194,0,0.023122,1.318673,0.202159,0.006334,1.527166,14.719402,15.809055,32.079113
195,0,0.027411,1.510447,0.117344,0.006491,1.634282,13.969265,15.690616,31.321837
196,0,0.022131,0.942144,0.090529,0.018992,1.051665,14.960086,15.750331,31.784454
197,0,0.022830,1.345871,0.096753,0.006196,1.448820,13.913916,15.696327,31.082149
198,0,0.031122,1.112850,0.120700,0.006744,1.240294,14.571537,15.687547,31.530938
199,0,0.024467,1.066937,0.155252,0.007009,1.229198,14.454014,16.837034,32.544977
200,0,0.024267,0.959612,0.084926,0.007115,1.051653,14.612389,15.701820,31.390478
